schemaVersion,recordType,source.name,source.url,content.entityName,content.data.employeeCount,collectedAt
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/langchain-labs-0180,LangChain Labs 0180,80,2026-09-07T09:16:03.455183Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/luma-ai-labs-0181,Luma AI Labs 0181,97,2026-09-07T09:16:03.455188Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/figure-ai-labs-0182,Figure AI Labs 0182,114,2026-09-07T09:16:03.455196Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/anduril-labs-0183,Anduril Labs 0183,131,2026-09-07T09:16:03.455202Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/wayve-labs-0184,Wayve Labs 0184,148,2026-09-07T09:16:03.455207Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/abridge-labs-0185,Abridge Labs 0185,165,2026-09-07T09:16:03.455211Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/insitro-labs-0186,Insitro Labs 0186,182,2026-09-07T09:16:03.455216Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/nscale-labs-0187,Nscale Labs 0187,199,2026-09-07T09:16:03.455220Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/vanta-labs-0188,Vanta Labs 0188,216,2026-09-07T09:16:03.455225Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/pinecone-labs-0189,Pinecone Labs 0189,233,2026-09-07T09:16:03.455231Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/modal-labs-0190,Modal Labs 0190,250,2026-09-07T09:16:03.455236Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/baseten-labs-0191,Baseten Labs 0191,267,2026-09-07T09:16:03.455241Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/writer-labs-0192,Writer Labs 0192,284,2026-09-07T09:16:03.455246Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/tome-labs-0193,Tome Labs 0193,301,2026-09-07T09:16:03.455251Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/descript-labs-0194,Descript Labs 0194,318,2026-09-07T09:16:03.455256Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/assemblyai-labs-0195,AssemblyAI Labs 0195,335,2026-09-07T09:16:03.455261Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/deepl-labs-0196,DeepL Labs 0196,352,2026-09-07T09:16:03.455265Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/sakana-ai-labs-0197,Sakana AI Labs 0197,369,2026-09-07T09:16:03.455270Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/thinking-machines-labs-0198,Thinking Machines Labs 0198,386,2026-09-07T09:16:03.455276Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/poolside-labs-0199,Poolside Labs 0199,403,2026-09-07T09:16:03.455282Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/magic-labs-0200,Magic Labs 0200,420,2026-09-07T09:16:03.455288Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/openai-labs-0201,OpenAI Labs 0201,437,2026-09-07T09:16:03.457993Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/anthropic-labs-0202,Anthropic Labs 0202,454,2026-09-07T09:16:03.458000Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/cohere-labs-0203,Cohere Labs 0203,471,2026-09-07T09:16:03.458005Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/mistral-ai-labs-0204,Mistral AI Labs 0204,488,2026-09-07T09:16:03.458011Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/hugging-face-labs-0205,Hugging Face Labs 0205,505,2026-09-07T09:16:03.458016Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/scale-ai-labs-0206,Scale AI Labs 0206,522,2026-09-07T09:16:03.458021Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/perplexity-labs-0207,Perplexity Labs 0207,539,2026-09-07T09:16:03.458026Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/runway-labs-0208,Runway Labs 0208,556,2026-09-07T09:16:03.458031Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/character-ai-labs-0209,Character AI Labs 0209,573,2026-09-07T09:16:03.458036Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/stability-ai-labs-0210,Stability AI Labs 0210,590,2026-09-07T09:16:03.458041Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/elevenlabs-labs-0211,ElevenLabs Labs 0211,607,2026-09-07T09:16:03.458046Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/cursor-labs-0212,Cursor Labs 0212,624,2026-09-07T09:16:03.458051Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/replit-labs-0213,Replit Labs 0213,641,2026-09-07T09:16:03.458056Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/databricks-labs-0214,Databricks Labs 0214,658,2026-09-07T09:16:03.458062Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/snowflake-labs-0215,Snowflake Labs 0215,675,2026-09-07T09:16:03.458068Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/nvidia-labs-0216,NVIDIA Labs 0216,692,2026-09-07T09:16:03.458073Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/deepmind-labs-0217,DeepMind Labs 0217,709,2026-09-07T09:16:03.458078Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/xai-labs-0218,xAI Labs 0218,726,2026-09-07T09:16:03.458083Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/adept-labs-0219,Adept Labs 0219,743,2026-09-07T09:16:03.458087Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/inflection-labs-0220,Inflection Labs 0220,760,2026-09-07T09:16:03.458092Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/jasper-labs-0221,Jasper Labs 0221,777,2026-09-07T09:16:03.458097Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/glean-labs-0222,Glean Labs 0222,794,2026-09-07T09:16:03.458101Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/harvey-labs-0223,Harvey Labs 0223,811,2026-09-07T09:16:03.458106Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/pika-labs-0224,Pika Labs 0224,828,2026-09-07T09:16:03.458110Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/suno-labs-0225,Suno Labs 0225,845,2026-09-07T09:16:03.458114Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/together-ai-labs-0226,Together AI Labs 0226,862,2026-09-07T09:16:03.458119Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/groq-labs-0227,Groq Labs 0227,879,2026-09-07T09:16:03.458124Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/replicate-labs-0228,Replicate Labs 0228,896,2026-09-07T09:16:03.458129Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/weights---biases-labs-0229,Weights & Biases Labs 0229,913,2026-09-07T09:16:03.458134Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/langchain-labs-0230,LangChain Labs 0230,930,2026-09-07T09:16:03.458139Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/luma-ai-labs-0231,Luma AI Labs 0231,947,2026-09-07T09:16:03.458144Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/figure-ai-labs-0232,Figure AI Labs 0232,964,2026-09-07T09:16:03.458193Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/anduril-labs-0233,Anduril Labs 0233,981,2026-09-07T09:16:03.458204Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/wayve-labs-0234,Wayve Labs 0234,998,2026-09-07T09:16:03.458210Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/abridge-labs-0235,Abridge Labs 0235,20,2026-09-07T09:16:03.458216Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/insitro-labs-0236,Insitro Labs 0236,37,2026-09-07T09:16:03.458223Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/nscale-labs-0237,Nscale Labs 0237,54,2026-09-07T09:16:03.458228Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/vanta-labs-0238,Vanta Labs 0238,71,2026-09-07T09:16:03.458233Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/pinecone-labs-0239,Pinecone Labs 0239,88,2026-09-07T09:16:03.458238Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/modal-labs-0240,Modal Labs 0240,105,2026-09-07T09:16:03.458243Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/baseten-labs-0241,Baseten Labs 0241,122,2026-09-07T09:16:03.458248Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/writer-labs-0242,Writer Labs 0242,139,2026-09-07T09:16:03.458254Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/tome-labs-0243,Tome Labs 0243,156,2026-09-07T09:16:03.458259Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/descript-labs-0244,Descript Labs 0244,173,2026-09-07T09:16:03.458264Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/assemblyai-labs-0245,AssemblyAI Labs 0245,190,2026-09-07T09:16:03.458269Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/deepl-labs-0246,DeepL Labs 0246,207,2026-09-07T09:16:03.458273Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/sakana-ai-labs-0247,Sakana AI Labs 0247,224,2026-09-07T09:16:03.458278Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/thinking-machines-labs-0248,Thinking Machines Labs 0248,241,2026-09-07T09:16:03.458284Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/poolside-labs-0249,Poolside Labs 0249,258,2026-09-07T09:16:03.458289Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/magic-labs-0250,Magic Labs 0250,275,2026-09-07T09:16:03.458294Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/openai-labs-0251,OpenAI Labs 0251,292,2026-09-07T09:16:03.458300Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/anthropic-labs-0252,Anthropic Labs 0252,309,2026-09-07T09:16:03.458306Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/cohere-labs-0253,Cohere Labs 0253,326,2026-09-07T09:16:03.458311Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/mistral-ai-labs-0254,Mistral AI Labs 0254,343,2026-09-07T09:16:03.458316Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/hugging-face-labs-0255,Hugging Face Labs 0255,360,2026-09-07T09:16:03.458322Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/scale-ai-labs-0256,Scale AI Labs 0256,377,2026-09-07T09:16:03.458327Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/perplexity-labs-0257,Perplexity Labs 0257,394,2026-09-07T09:16:03.458332Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/runway-labs-0258,Runway Labs 0258,411,2026-09-07T09:16:03.458337Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/character-ai-labs-0259,Character AI Labs 0259,428,2026-09-07T09:16:03.458343Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/stability-ai-labs-0260,Stability AI Labs 0260,445,2026-09-07T09:16:03.458348Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/elevenlabs-labs-0261,ElevenLabs Labs 0261,462,2026-09-07T09:16:03.458353Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/cursor-labs-0262,Cursor Labs 0262,479,2026-09-07T09:16:03.458358Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/replit-labs-0263,Replit Labs 0263,496,2026-09-07T09:16:03.458363Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/databricks-labs-0264,Databricks Labs 0264,513,2026-09-07T09:16:03.458368Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/snowflake-labs-0265,Snowflake Labs 0265,530,2026-09-07T09:16:03.458373Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/nvidia-labs-0266,NVIDIA Labs 0266,547,2026-09-07T09:16:03.458378Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/deepmind-labs-0267,DeepMind Labs 0267,564,2026-09-07T09:16:03.458383Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/xai-labs-0268,xAI Labs 0268,581,2026-09-07T09:16:03.458387Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/adept-labs-0269,Adept Labs 0269,598,2026-09-07T09:16:03.458393Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/inflection-labs-0270,Inflection Labs 0270,615,2026-09-07T09:16:03.458399Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/jasper-labs-0271,Jasper Labs 0271,632,2026-09-07T09:16:03.458404Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/glean-labs-0272,Glean Labs 0272,649,2026-09-07T09:16:03.458410Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/harvey-labs-0273,Harvey Labs 0273,666,2026-09-07T09:16:03.458415Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/pika-labs-0274,Pika Labs 0274,683,2026-09-07T09:16:03.458419Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/suno-labs-0275,Suno Labs 0275,700,2026-09-07T09:16:03.458423Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/together-ai-labs-0276,Together AI Labs 0276,717,2026-09-07T09:16:03.458428Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/groq-labs-0277,Groq Labs 0277,734,2026-09-07T09:16:03.458433Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/replicate-labs-0278,Replicate Labs 0278,751,2026-09-07T09:16:03.458438Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/weights---biases-labs-0279,Weights & Biases Labs 0279,768,2026-09-07T09:16:03.458444Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/langchain-labs-0280,LangChain Labs 0280,785,2026-09-07T09:16:03.458449Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/luma-ai-labs-0281,Luma AI Labs 0281,802,2026-09-07T09:16:03.458454Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/figure-ai-labs-0282,Figure AI Labs 0282,819,2026-09-07T09:16:03.458459Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/anduril-labs-0283,Anduril Labs 0283,836,2026-09-07T09:16:03.458466Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/wayve-labs-0284,Wayve Labs 0284,853,2026-09-07T09:16:03.458471Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/abridge-labs-0285,Abridge Labs 0285,870,2026-09-07T09:16:03.458476Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/insitro-labs-0286,Insitro Labs 0286,887,2026-09-07T09:16:03.458481Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/nscale-labs-0287,Nscale Labs 0287,904,2026-09-07T09:16:03.458487Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/vanta-labs-0288,Vanta Labs 0288,921,2026-09-07T09:16:03.458492Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/pinecone-labs-0289,Pinecone Labs 0289,938,2026-09-07T09:16:03.458497Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/modal-labs-0290,Modal Labs 0290,955,2026-09-07T09:16:03.458502Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/baseten-labs-0291,Baseten Labs 0291,972,2026-09-07T09:16:03.458510Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/writer-labs-0292,Writer Labs 0292,989,2026-09-07T09:16:03.458515Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/tome-labs-0293,Tome Labs 0293,11,2026-09-07T09:16:03.458520Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/descript-labs-0294,Descript Labs 0294,28,2026-09-07T09:16:03.458525Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/assemblyai-labs-0295,AssemblyAI Labs 0295,45,2026-09-07T09:16:03.458530Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/deepl-labs-0296,DeepL Labs 0296,62,2026-09-07T09:16:03.458535Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/sakana-ai-labs-0297,Sakana AI Labs 0297,79,2026-09-07T09:16:03.458541Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/thinking-machines-labs-0298,Thinking Machines Labs 0298,96,2026-09-07T09:16:03.458546Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/poolside-labs-0299,Poolside Labs 0299,113,2026-09-07T09:16:03.458551Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/magic-labs-0300,Magic Labs 0300,130,2026-09-07T09:16:03.458556Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/openai-labs-0301,OpenAI Labs 0301,147,2026-09-07T09:16:03.461371Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/anthropic-labs-0302,Anthropic Labs 0302,164,2026-09-07T09:16:03.461378Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/cohere-labs-0303,Cohere Labs 0303,181,2026-09-07T09:16:03.461384Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/mistral-ai-labs-0304,Mistral AI Labs 0304,198,2026-09-07T09:16:03.461389Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/hugging-face-labs-0305,Hugging Face Labs 0305,215,2026-09-07T09:16:03.461396Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/scale-ai-labs-0306,Scale AI Labs 0306,232,2026-09-07T09:16:03.461401Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/perplexity-labs-0307,Perplexity Labs 0307,249,2026-09-07T09:16:03.461406Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/runway-labs-0308,Runway Labs 0308,266,2026-09-07T09:16:03.461411Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/character-ai-labs-0309,Character AI Labs 0309,283,2026-09-07T09:16:03.461417Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/stability-ai-labs-0310,Stability AI Labs 0310,300,2026-09-07T09:16:03.461422Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/elevenlabs-labs-0311,ElevenLabs Labs 0311,317,2026-09-07T09:16:03.461427Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/cursor-labs-0312,Cursor Labs 0312,334,2026-09-07T09:16:03.461432Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/replit-labs-0313,Replit Labs 0313,351,2026-09-07T09:16:03.461436Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/databricks-labs-0314,Databricks Labs 0314,368,2026-09-07T09:16:03.461442Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/snowflake-labs-0315,Snowflake Labs 0315,385,2026-09-07T09:16:03.461447Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/nvidia-labs-0316,NVIDIA Labs 0316,402,2026-09-07T09:16:03.461451Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/deepmind-labs-0317,DeepMind Labs 0317,419,2026-09-07T09:16:03.461456Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/xai-labs-0318,xAI Labs 0318,436,2026-09-07T09:16:03.461460Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/adept-labs-0319,Adept Labs 0319,453,2026-09-07T09:16:03.461466Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/inflection-labs-0320,Inflection Labs 0320,470,2026-09-07T09:16:03.461473Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/jasper-labs-0321,Jasper Labs 0321,487,2026-09-07T09:16:03.461478Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/glean-labs-0322,Glean Labs 0322,504,2026-09-07T09:16:03.461482Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/harvey-labs-0323,Harvey Labs 0323,521,2026-09-07T09:16:03.461488Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/pika-labs-0324,Pika Labs 0324,538,2026-09-07T09:16:03.461493Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/suno-labs-0325,Suno Labs 0325,555,2026-09-07T09:16:03.461497Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/together-ai-labs-0326,Together AI Labs 0326,572,2026-09-07T09:16:03.461503Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/groq-labs-0327,Groq Labs 0327,589,2026-09-07T09:16:03.461507Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/replicate-labs-0328,Replicate Labs 0328,606,2026-09-07T09:16:03.461512Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/weights---biases-labs-0329,Weights & Biases Labs 0329,623,2026-09-07T09:16:03.461518Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/langchain-labs-0330,LangChain Labs 0330,640,2026-09-07T09:16:03.461523Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/luma-ai-labs-0331,Luma AI Labs 0331,657,2026-09-07T09:16:03.461527Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/figure-ai-labs-0332,Figure AI Labs 0332,674,2026-09-07T09:16:03.461533Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/anduril-labs-0333,Anduril Labs 0333,691,2026-09-07T09:16:03.461539Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/wayve-labs-0334,Wayve Labs 0334,708,2026-09-07T09:16:03.461543Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/abridge-labs-0335,Abridge Labs 0335,725,2026-09-07T09:16:03.461548Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/insitro-labs-0336,Insitro Labs 0336,742,2026-09-07T09:16:03.461553Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/nscale-labs-0337,Nscale Labs 0337,759,2026-09-07T09:16:03.461560Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/vanta-labs-0338,Vanta Labs 0338,776,2026-09-07T09:16:03.461565Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/pinecone-labs-0339,Pinecone Labs 0339,793,2026-09-07T09:16:03.461570Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/modal-labs-0340,Modal Labs 0340,810,2026-09-07T09:16:03.461575Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/baseten-labs-0341,Baseten Labs 0341,827,2026-09-07T09:16:03.461580Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/writer-labs-0342,Writer Labs 0342,844,2026-09-07T09:16:03.461586Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/tome-labs-0343,Tome Labs 0343,861,2026-09-07T09:16:03.461591Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/descript-labs-0344,Descript Labs 0344,878,2026-09-07T09:16:03.461596Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/assemblyai-labs-0345,AssemblyAI Labs 0345,895,2026-09-07T09:16:03.461601Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/deepl-labs-0346,DeepL Labs 0346,912,2026-09-07T09:16:03.461605Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/sakana-ai-labs-0347,Sakana AI Labs 0347,929,2026-09-07T09:16:03.461610Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/thinking-machines-labs-0348,Thinking Machines Labs 0348,946,2026-09-07T09:16:03.461616Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/poolside-labs-0349,Poolside Labs 0349,963,2026-09-07T09:16:03.461620Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/magic-labs-0350,Magic Labs 0350,980,2026-09-07T09:16:03.461625Z
1.0,STARTUP,FrontierAtlas directory fixture,https://www.crunchbase.com/organization/openai-labs-0351,OpenAI Labs 0351,997,2026-09-07T09:16:03.461630Z
